#rp, DS (with h) 
0.125892 102.122 
0.199526 90.5667 
0.316228 73.7429 
0.501187 56.0279 
0.794328 39.9027 
1.25892 25.449 
1.99526 13.905 
3.16228 6.95499 
5.01187 3.68378 
7.94328 2.14268 
12.5892 1.37566 
19.9526 0.929041 
31.6228 0.618154 
50.1187 0.370423 
79.4328 0.198742 
