#rp, DS (with h) 
0.125892 121.201 
0.199526 101.225 
0.316228 77.5279 
0.501187 55.3194 
0.794328 37.064 
1.25892 22.6205 
1.99526 12.1987 
3.16228 6.10374 
5.01187 3.25474 
7.94328 1.95244 
12.5892 1.28677 
19.9526 0.881885 
31.6228 0.594974 
50.1187 0.365887 
79.4328 0.197675 
