# R [Mpc]	DeltaSigma_t [M_sun / pc^2]	DeltaSigma_t_err [M_sun / pc^2]	DeltaSigma_x [M_sun / pc^2]	DeltaSigma_x_err [M_sun / pc^2]
4.238347644292161931e-02 1.412370362207994106e+02 7.024456314735846263e+01 7.021021539706921999e+01 8.047059685820597963e+01
6.636582410253009934e-02 2.679181031363226566e+02 3.925545111869548265e+01 2.071780927351319690e+01 3.426496895938092990e+01
1.049777070012320318e-01 1.361632134808456556e+02 2.726765181215274936e+01 -4.139536900454090507e+00 2.611384032590736837e+01
1.654039552941861391e-01 1.125026529929075565e+02 1.536888239903092490e+01 -4.307041304501553647e+00 1.666097883039229544e+01
2.613710052780651161e-01 7.456764417327030969e+01 1.004475087629740848e+01 1.392613525775499017e+00 9.935060011720336703e+00
4.124988024889431615e-01 5.524656870784292551e+01 6.502321785006110133e+00 -1.277482688595471849e+01 6.676505002024497593e+00
6.508532103598201335e-01 4.050535315979837492e+01 3.601276895960188629e+00 -1.086083384953921538e+00 3.919700597787221685e+00
1.026676956225901272e+00 2.516828960072250254e+01 2.531416882791111878e+00 -4.840075384049709939e+00 2.281775376269388200e+00
1.618465449284336444e+00 1.091936179562195797e+01 1.451572100753729000e+00 1.577182545784087564e+00 1.657232363040606948e+00
2.553416981292103927e+00 7.878095925615774320e+00 1.046909320914668706e+00 -2.288255870655448998e+00 9.854461499876737696e-01
4.027005235015445272e+00 3.293447594219466978e+00 5.735093278057450394e-01 6.462010093327569260e-01 6.537664352741511253e-01
6.350795085412764607e+00 2.670044024306144514e+00 4.573040450697455905e-01 -6.082594927395944540e-01 4.081084302949529730e-01
1.001299964980472978e+01 1.434402827097726485e+00 2.465705809077700927e-01 1.185243857926170236e-01 3.078150026094446101e-01
1.578710344195130233e+01 6.912923352213006245e-01 2.161464808961564565e-01 -1.665175667406960935e-01 1.904293594406128720e-01
2.488680055499538213e+01 7.362884830048662677e-01 1.752002762278021541e-01 -1.883364811917790371e-01 1.259118932377752409e-01
