# R [Mpc]	DeltaSigma_t [M_sun / pc^2]	DeltaSigma_t_err [M_sun / pc^2]	DeltaSigma_x [M_sun / pc^2]	DeltaSigma_x_err [M_sun / pc^2]
4.290655384547680667e-02 1.056438978066846403e+03 1.054936309610302715e+03 -4.802731111663129013e+02 7.777096074642090571e+02
6.716416807748507023e-02 -6.128187805756054019e+01 3.989295568800415595e+02 2.350392961527875002e+01 3.865576194149346634e+02
1.039689043458770779e-01 3.754465433641868799e+02 2.032812024485974973e+02 -8.053601939398456366e+00 1.232575934363606791e+02
1.629275462217068815e-01 2.266358433557945204e+02 5.779803815813727397e+01 1.178539944384292113e+02 5.602448741557657996e+01
2.624441811479105158e-01 2.030806319841005916e+02 4.189155107895977181e+01 2.177424176540556644e+01 3.640580499340013176e+01
4.107017576024475369e-01 1.579491686157051618e+02 2.700302344762121010e+01 2.253420481839576439e+01 2.352192696512136649e+01
6.521497408089371728e-01 1.146724203861760571e+02 1.772810011910770456e+01 2.328293314017344429e+01 1.439942266354732503e+01
1.024091086080837876e+00 7.993148931473456287e+01 1.104810066898925847e+01 5.719723217842096474e+00 8.815069842210341733e+00
1.617958467236727538e+00 7.223199540648457173e+01 6.453465648747053862e+00 -4.531089495182611948e+00 6.410550454881152049e+00
2.556315277100516425e+00 3.322911648409800023e+01 4.584264485283163992e+00 -6.284796557468326661e+00 3.997606053731740605e+00
4.030643482239234743e+00 2.279405521805077939e+01 2.697280555821396142e+00 -1.934265790529599904e+00 2.378964674956486558e+00
6.351099408695852766e+00 1.579841637215300842e+01 1.607010604880177107e+00 -1.324206433402777661e+00 1.685107779330793587e+00
1.002085114543741007e+01 5.692626145244280345e+00 1.401983407842702922e+00 -4.711162169771822977e-02 1.154339034433130351e+00
1.578306046714027744e+01 3.930023204815623838e+00 8.104203030940692054e-01 -3.524451765115185209e-01 6.114414363616494930e-01
2.488193120017154669e+01 1.856662226064785814e+00 5.982998335944673673e-01 2.261532782729658297e-01 5.029826341968143266e-01
