# Covariance of gaussian amplitudes
5.694163447171969508e-04 1.952425071911934615e-04 2.398140753689006598e-04 1.395106238857046787e-04 9.835447218243776278e-05 9.155119898844238705e-05 5.857536545922114094e-05 6.193214727616132113e-05 4.063901563687610693e-05 1.118360928894405695e-05 3.745266310875903570e-06
1.952425071911934615e-04 2.735224869466553626e-04 1.669523973057632097e-04 9.108021366409522134e-05 6.459518290685813070e-05 4.194453447803763748e-05 2.785030587232858705e-05 2.657225905671976309e-05 2.021652559209592223e-05 3.389693661510584373e-06 -1.712556659624109897e-06
2.398140753689006598e-04 1.669523973057632097e-04 2.711047270918852197e-04 1.276296023044508148e-04 8.630672886677991595e-05 7.430342173155020478e-05 4.712844653736020906e-05 4.735589859984691325e-05 3.155551708179363442e-05 1.147549682777789738e-05 1.899312484721712877e-06
1.395106238857046787e-04 9.108021366409522134e-05 1.276296023044508148e-04 1.305388831021354749e-04 7.171907512771203037e-05 6.264606975634108045e-05 4.036271749792347859e-05 4.014030254032686191e-05 2.812183543239323466e-05 1.066757805466775287e-05 1.808231595096544235e-06
9.835447218243776278e-05 6.459518290685813070e-05 8.630672886677991595e-05 7.171907512771203037e-05 7.448516951049095999e-05 5.618827022101761134e-05 4.034998399613928599e-05 3.530902509345688417e-05 2.604308343972749321e-05 1.094944710520650560e-05 2.267219872005309369e-06
9.155119898844238705e-05 4.194453447803763748e-05 7.430342173155020478e-05 6.264606975634108045e-05 5.618827022101761134e-05 6.010016131903544507e-05 3.988010978255111658e-05 3.655443017594390734e-05 2.631509444791362300e-05 1.060953918271906137e-05 2.638526906373457464e-06
5.857536545922114094e-05 2.785030587232858705e-05 4.712844653736020906e-05 4.036271749792347859e-05 4.034998399613928599e-05 3.988010978255111658e-05 3.631084006832897636e-05 3.141841906689011991e-05 2.286917982772862973e-05 1.028064485844529980e-05 2.216676230391713619e-06
6.193214727616132113e-05 2.657225905671976309e-05 4.735589859984691325e-05 4.014030254032686191e-05 3.530902509345688417e-05 3.655443017594390734e-05 3.141841906689011991e-05 3.394407045507832774e-05 2.238537850596680030e-05 1.059006645034192486e-05 2.796966948244133137e-06
4.063901563687610693e-05 2.021652559209592223e-05 3.155551708179363442e-05 2.812183543239323466e-05 2.604308343972749321e-05 2.631509444791362300e-05 2.286917982772862973e-05 2.238537850596680030e-05 2.033887150400704664e-05 9.923564025461208168e-06 2.794405433166511427e-06
1.118360928894405695e-05 3.389693661510584373e-06 1.147549682777789738e-05 1.066757805466775287e-05 1.094944710520650560e-05 1.060953918271906137e-05 1.028064485844529980e-05 1.059006645034192486e-05 9.923564025461208168e-06 7.513129296586909636e-06 2.354940304107392535e-06
3.745266310875903570e-06 -1.712556659624109897e-06 1.899312484721712877e-06 1.808231595096544235e-06 2.267219872005309369e-06 2.638526906373457464e-06 2.216676230391713619e-06 2.796966948244133137e-06 2.794405433166511427e-06 2.354940304107392535e-06 2.416343558305613603e-06
