# Covariance of gaussian amplitudes
8.095583118117712172e-05 3.389427534479698217e-05 2.691066861918131365e-05 1.567457943599405486e-05 1.141575582903090379e-05 9.151475145831819717e-06 6.058668416305076597e-06 3.659879083199554963e-06 3.123764546816194159e-06 2.234174641312393746e-06 6.416382125227266297e-07
3.389427534479698217e-05 4.037799888864238354e-05 1.854321844534774987e-05 1.147942754326817678e-05 7.528294120933988759e-06 6.879710773699946072e-06 4.156275560672744681e-06 4.050789571619108031e-06 2.635185456266547671e-06 2.395709082841792257e-06 8.823323708540058363e-07
2.691066861918131365e-05 1.854321844534774987e-05 2.183497390429511173e-05 1.181879706998252062e-05 8.348804915402458120e-06 7.280437876409435782e-06 3.967601391115089327e-06 3.565511420202264611e-06 2.111574088052163949e-06 2.196073179460897137e-06 1.107618942034095711e-06
1.567457943599405486e-05 1.147942754326817678e-05 1.181879706998252062e-05 1.077094260029482848e-05 6.709161668731839366e-06 5.520622988381668901e-06 2.890031376137975487e-06 2.367707665460358983e-06 1.546549641263292260e-06 1.428326302007674395e-06 8.603989332595095032e-07
1.141575582903090379e-05 7.528294120933988759e-06 8.348804915402458120e-06 6.709161668731839366e-06 6.707892073367941070e-06 4.903096723510714051e-06 2.877475195093397554e-06 2.326297020201744040e-06 1.595135827812118069e-06 1.646781019187459532e-06 1.019648333188073121e-06
9.151475145831819717e-06 6.879710773699946072e-06 7.280437876409435782e-06 5.520622988381668901e-06 4.903096723510714051e-06 5.599258340065022464e-06 3.157817218751478799e-06 2.519770410419012821e-06 1.551291020944574837e-06 1.293673256547738483e-06 1.014741866724079377e-06
6.058668416305076597e-06 4.156275560672744681e-06 3.967601391115089327e-06 2.890031376137975487e-06 2.877475195093397554e-06 3.157817218751478799e-06 3.097610516605498777e-06 2.399506348607007326e-06 1.611859334184122783e-06 1.275814417218972650e-06 8.218892718865028418e-07
3.659879083199554963e-06 4.050789571619108031e-06 3.565511420202264611e-06 2.367707665460358983e-06 2.326297020201744040e-06 2.519770410419012821e-06 2.399506348607007326e-06 2.895208458655599068e-06 1.983428649841905846e-06 1.670749278441114831e-06 9.855344703314658299e-07
3.123764546816194159e-06 2.635185456266547671e-06 2.111574088052163949e-06 1.546549641263292260e-06 1.595135827812118069e-06 1.551291020944574837e-06 1.611859334184122783e-06 1.983428649841905846e-06 2.069872532453831960e-06 1.618154311942610440e-06 9.414866560507391675e-07
2.234174641312393746e-06 2.395709082841792257e-06 2.196073179460897137e-06 1.428326302007674395e-06 1.646781019187459532e-06 1.293673256547738483e-06 1.275814417218972650e-06 1.670749278441114831e-06 1.618154311942610440e-06 1.977553743144471576e-06 1.026943893845578323e-06
6.416382125227266297e-07 8.823323708540058363e-07 1.107618942034095711e-06 8.603989332595095032e-07 1.019648333188073121e-06 1.014741866724079377e-06 8.218892718865028418e-07 9.855344703314658299e-07 9.414866560507391675e-07 1.026943893845578323e-06 1.000828109251925193e-06
