# R [Mpc]	DeltaSigma_t [M_sun / pc^2]	DeltaSigma_t_err [M_sun / pc^2]	DeltaSigma_x [M_sun / pc^2]	DeltaSigma_x_err [M_sun / pc^2]
4.233010282716721112e-02 -5.623512034190561826e+04 6.406301949460655451e+06 -1.611619119112808107e+02 2.498969278982834226e+02
6.780035725141798919e-02 2.224347838169886415e+02 2.764607372702942030e+02 -2.136133379975705964e+02 3.683769827689069416e+02
1.045376643094913655e-01 4.952254537192779082e+01 1.080701532064833117e+02 -1.802877392639453191e+01 9.110529863950912954e+01
1.638187960112991448e-01 2.315537944464948907e+02 7.633333803632422132e+01 1.000944733424396560e+02 7.657160016813696757e+01
2.616615797811041033e-01 1.339459084890061717e+02 5.635450542690455222e+01 -6.557464181742133746e+01 4.778599584798652700e+01
4.126422907553475850e-01 1.706676580374412993e+02 3.437177086912840451e+01 -1.978600697448377588e+01 2.959286252771986270e+01
6.488602198670175847e-01 1.313280939133161098e+02 2.611575110315253667e+01 3.459500448079331392e+01 1.867664603336827867e+01
1.026940706809433612e+00 7.756158198211882393e+01 1.366008418599998642e+01 -7.485901711766749678e+00 1.600122918302830399e+01
1.616177662074253840e+00 5.990597240056948891e+01 8.507191559009335435e+00 3.149244388249141102e-01 1.088938030575367222e+01
2.554241153905437933e+00 2.709741189700215713e+01 6.199239899272004806e+00 1.526439106477624152e+00 5.666714042340323942e+00
4.027198527671766115e+00 1.276470784716700280e+01 3.358791141332928998e+00 3.188258942365834958e+00 3.742922208999036382e+00
6.343523623630682451e+00 6.625137916514587388e+00 2.052853662280037295e+00 3.691697418148056187e+00 2.418212682945041880e+00
1.001386194799121832e+01 2.063673776617831468e+00 1.558829452928661929e+00 2.051883280784760899e-01 1.385958439379066709e+00
1.578640256158945299e+01 4.057634132544784222e+00 1.014683590570740535e+00 1.132580325856354236e-01 1.065828569052803099e+00
2.489238083829730996e+01 1.726856787237911695e+00 8.011587356760893064e-01 -6.846165642522836770e-01 6.859323857242751732e-01
