# R [Mpc]	DeltaSigma_t [M_sun / pc^2]	DeltaSigma_t_err [M_sun / pc^2]	DeltaSigma_x [M_sun / pc^2]	DeltaSigma_x_err [M_sun / pc^2]
4.224066658353581999e-02 2.674927496058529997e+01 1.947406917889203015e+01 2.436395883023984510e+01 1.902682559781941052e+01
6.657755625934373700e-02 6.339012680048804782e+01 1.119112365573777801e+01 1.523544180260656589e+01 1.257207351214574942e+01
1.048190823961891865e-01 6.186354321652233779e+01 7.384696256703610295e+00 3.968930662201681336e+00 7.489504239671104457e+00
1.656821695096426517e-01 5.065013271518568416e+01 4.586674240398334490e+00 2.004848854072246667e+00 5.036650315992434734e+00
2.614818280152416130e-01 3.621651923235179282e+01 3.293689050460876899e+00 -3.012533135864309042e+00 3.242241305477501889e+00
4.126038068528886105e-01 2.387905367418739999e+01 1.911774939999514311e+00 -1.115207005037319732e+00 2.019283029460491541e+00
6.507152723625591051e-01 1.519476688266569298e+01 1.234221100389337522e+00 2.469998921869848374e+00 1.208007576991889431e+00
1.026107695573100775e+00 1.131089609390712702e+01 7.959946363827609117e-01 -1.098690314409398017e+00 7.149437992885134818e-01
1.619084084982819860e+00 5.162725387062095272e+00 5.393822254494832213e-01 5.212364416234792630e-01 5.088807123507209651e-01
2.553653797834545713e+00 2.663120095894575101e+00 3.207074646597711243e-01 3.026608228589831029e-01 3.173889409886874180e-01
4.026576015470419101e+00 1.724658140545376694e+00 2.237313639836404633e-01 -4.906315336215093942e-02 2.086743950915646018e-01
6.349319019880659276e+00 1.060256195995249673e+00 1.330174277911650993e-01 -3.043680960709304606e-01 1.442208699658386606e-01
1.001053018779792758e+01 8.727671128362797237e-01 1.187428490686875948e-01 -2.811956860065088076e-02 9.321445030154364153e-02
1.578244373513347476e+01 6.219708630075015954e-01 9.071509872065734725e-02 -1.327057087052053302e-02 5.752600640635730650e-02
2.487715639660952505e+01 5.265255557202593861e-01 6.958516026475604355e-02 1.866242708508676282e-02 4.385262560337099824e-02
