3.342766375120779230e+03 -1.550061084275451435e+02 -8.543323712735227105e+01 1.192156579487798496e+02 -1.107993062776292987e+02 1.060632462362668349e+01 3.875268533443853691e+00 9.283723789983028496e+00 -1.522612110364962135e+00 -4.331962455515533605e+00 -2.167797609373731671e+00 1.036926786423320035e+00 -6.585720383848260306e-01 -1.074817437568120537e+00 -1.593739199160717213e-01
-1.550061084275451435e+02 1.105329154024532954e+03 -3.271001593403859431e+01 5.505058108428021058e+01 2.162013053543264007e+01 -5.831964950027533234e+00 -4.763441839046180348e+00 -4.714303933299454741e+00 7.366066433526146096e-01 2.912414460492771529e+00 2.456807803602157225e+00 2.945806117945345415e-01 5.620203316701873897e-01 4.753830878931165904e-02 -7.685594983935846169e-01
-8.543323712735227105e+01 -3.271001593403859431e+01 3.228715088737097290e+02 1.818539042288447038e-01 2.152068044781334422e+01 -1.774622337368494618e+00 9.987674926756861638e+00 -4.004399501678701512e-02 4.291184566329425132e-01 -1.714960219025866428e-01 -4.466908434222161550e-01 5.477338963821846984e-02 2.190391984961899130e-01 6.942622325878812228e-01 -1.887177934284209324e-01
1.192156579487798496e+02 5.505058108428021058e+01 1.818539042288447038e-01 1.435247439174864894e+02 -1.023707354292839611e+01 -5.122132026650341174e+00 -7.729177241760794015e-01 -5.101057928108061468e+00 6.005290887817128498e-01 -2.801731762498624878e-01 6.091105709426797299e-01 -3.241199130740373691e-01 -2.630007840007170805e-01 4.348665635718876321e-01 3.018609811499848861e-01
-1.107993062776292987e+02 2.162013053543264007e+01 2.152068044781334422e+01 -1.023707354292839611e+01 5.802979084515760633e+01 1.804310116294801869e+00 2.008025563588702045e-01 -2.235337832845635475e+00 3.306398013300229644e-02 -6.229687513403936450e-01 -9.374842802724836499e-02 -1.196999852457684976e-01 1.951407401070283099e-01 -9.890017865769103189e-02 1.451794903221500892e-02
1.060632462362668349e+01 -5.831964950027533234e+00 -1.774622337368494618e+00 -5.122132026650341174e+00 1.804310116294801869e+00 2.456724934414461003e+01 7.092710907281962740e-01 -5.120179721691530128e-01 5.022159807155602840e-01 7.300442774026852932e-01 -2.160407912247432893e-01 2.442991483605561065e-02 1.119110617927944647e-02 -3.971339637951419588e-02 -1.416898666902366710e-01
3.875268533443853691e+00 -4.763441839046180348e+00 9.987674926756861638e+00 -7.729177241760794015e-01 2.008025563588702045e-01 7.092710907281962740e-01 9.816440824467397519e+00 3.478206662834182339e-01 1.825395819321472823e-01 -2.832629181432110843e-01 -1.370679660104497655e-01 -8.815388919044643556e-02 -2.715144192015494021e-02 7.460531311957790956e-02 -1.593515379560257739e-02
9.283723789983028496e+00 -4.714303933299454741e+00 -4.004399501678701512e-02 -5.101057928108061468e+00 -2.235337832845635475e+00 -5.120179721691530128e-01 3.478206662834182339e-01 4.429873012790125131e+00 4.127876049422903870e-01 3.300766987521837614e-01 1.635384238307763805e-01 8.162205057001774289e-02 -5.514623463798952463e-02 -7.347669769233342030e-02 1.272728071903820798e-02
-1.522612110364962135e+00 7.366066433526146096e-01 4.291184566329425132e-01 6.005290887817128498e-01 3.306398013300229644e-02 5.022159807155602840e-01 1.825395819321472823e-01 4.127876049422903870e-01 1.564171062625800079e+00 1.549110791677600629e-01 4.583277667154769808e-02 -2.605059550896820716e-02 -1.940057418212250140e-02 -1.545100555405388987e-02 1.706008673036515314e-04
-4.331962455515533605e+00 2.912414460492771529e+00 -1.714960219025866428e-01 -2.801731762498624878e-01 -6.229687513403936450e-01 7.300442774026852932e-01 -2.832629181432110843e-01 3.300766987521837614e-01 1.549110791677600629e-01 5.765513983256966846e-01 1.810602858859903727e-02 2.676671006662501365e-02 5.079816627244632121e-03 6.444515623969345429e-03 -4.913430306940474654e-03
-2.167797609373731671e+00 2.456807803602157225e+00 -4.466908434222161550e-01 6.091105709426797299e-01 -9.374842802724836499e-02 -2.160407912247432893e-01 -1.370679660104497655e-01 1.635384238307763805e-01 4.583277667154769808e-02 1.810602858859903727e-02 2.879937205954967716e-01 -1.402728829044519454e-02 2.968743889387134502e-02 9.631733119352545386e-04 1.391708032158619004e-02
1.036926786423320035e+00 2.945806117945345415e-01 5.477338963821846984e-02 -3.241199130740373691e-01 -1.196999852457684976e-01 2.442991483605561065e-02 -8.815388919044643556e-02 8.162205057001774289e-02 -2.605059550896820716e-02 2.676671006662501365e-02 -1.402728829044519454e-02 8.508256759102511557e-02 1.632477722549796704e-03 5.495497915372908777e-03 -5.550726280877378398e-03
-6.585720383848260306e-01 5.620203316701873897e-01 2.190391984961899130e-01 -2.630007840007170805e-01 1.951407401070283099e-01 1.119110617927944647e-02 -2.715144192015494021e-02 -5.514623463798952463e-02 -1.940057418212250140e-02 5.079816627244632121e-03 2.968743889387134502e-02 1.632477722549796704e-03 6.043118551392991783e-02 2.690166439209880616e-03 3.467828221010137981e-05
-1.074817437568120537e+00 4.753830878931165904e-02 6.942622325878812228e-01 4.348665635718876321e-01 -9.890017865769103189e-02 -3.971339637951419588e-02 7.460531311957790956e-02 -7.347669769233342030e-02 -1.545100555405388987e-02 6.444515623969345429e-03 9.631733119352545386e-04 5.495497915372908777e-03 2.690166439209880616e-03 3.154928282908783799e-02 6.971032457446424760e-03
-1.593739199160717213e-01 -7.685594983935846169e-01 -1.887177934284209324e-01 3.018609811499848861e-01 1.451794903221500892e-02 -1.416898666902366710e-01 -1.593515379560257739e-02 1.272728071903820798e-02 1.706008673036515314e-04 -4.913430306940474654e-03 1.391708032158619004e-02 -5.550726280877378398e-03 3.467828221010137981e-05 6.971032457446424760e-03 2.185593954353575244e-02
