# R [Mpc]	DeltaSigma_t [M_sun / pc^2]	DeltaSigma_t_err [M_sun / pc^2]	DeltaSigma_x [M_sun / pc^2]	DeltaSigma_x_err [M_sun / pc^2]
4.223282787849865633e-02 9.970527060229416350e+01 2.586899966818054963e+01 2.006443654375415164e+01 2.400072944673184239e+01
6.652270553207649539e-02 7.632064237345798574e+01 1.440357060380586063e+01 1.502746862562576524e+01 1.426391483359149959e+01
1.049304412912614171e-01 7.178636305439638932e+01 9.961003670618197248e+00 3.487883245264529641e+00 9.885221940609277169e+00
1.658741488654488505e-01 6.166215827407940964e+01 6.712991672470329796e+00 -4.423399858848470423e+00 6.937857105634249066e+00
2.613678639541335280e-01 3.703764828530823650e+01 4.205789941120289477e+00 4.030516266775727274e+00 4.071002743026276960e+00
4.126476404454324509e-01 3.024754892685778884e+01 2.534846366750135083e+00 3.951848210134617290e+00 2.521895255805057801e+00
6.506165901217068059e-01 2.067144053543550442e+01 1.601869151384498702e+00 -2.300517400753246733e+00 1.658682934960785893e+00
1.026641133437185660e+00 9.452169789129561295e+00 9.532161416365187989e-01 1.596582511943646532e+00 1.015722895204357767e+00
1.619056627333774090e+00 5.291610862442541752e+00 6.849429001853261090e-01 -3.467135171017393103e-01 6.360267879950075587e-01
2.553475890368738010e+00 2.495115449219797554e+00 4.713765874812185785e-01 -4.024475592590689987e-01 4.469233968599500839e-01
4.026954938537520512e+00 1.349628237979289436e+00 2.873003031643948657e-01 -1.992298048586127468e-01 2.516329860357983672e-01
6.350211407851792167e+00 1.202293871497915445e+00 1.887078562661557712e-01 2.259506322873920670e-01 1.461587410750060934e-01
1.001303610740933436e+01 7.178759950594028050e-01 1.282310577594416023e-01 1.249250110026214056e-01 1.122624428639730498e-01
1.578623586832469172e+01 7.431396699651412474e-01 9.156805337307637183e-02 1.011429880316364049e-01 8.695610850487561772e-02
2.488521288652322738e+01 5.589525892382758432e-01 7.262848478963153387e-02 -7.635883010697888315e-03 5.788451936129215825e-02
