# R [Mpc]	DeltaSigma_t [M_sun / pc^2]	DeltaSigma_t_err [M_sun / pc^2]	DeltaSigma_x [M_sun / pc^2]	DeltaSigma_x_err [M_sun / pc^2]
4.156988241176922533e-02 -2.769706872319775215e+01 5.493602493723216895e+01 -2.129422326636761795e+02 6.648360748142056309e+01
6.612507550201529583e-02 1.209837475193492224e+02 4.232595707750306246e+01 1.670894017163066536e+01 4.777360181760726476e+01
1.048098530402806067e-01 9.839165415320866259e+01 2.783199443818984875e+01 -4.049741456534083994e+01 2.504752948434177640e+01
1.657805768033116245e-01 6.280152265722065152e+01 1.640489893258031628e+01 1.580993641306354824e+01 1.660032745574842394e+01
2.610844911295215343e-01 3.747670728116919037e+01 1.338244630166616744e+01 -6.284704119057241911e+00 1.031874597302538987e+01
4.122273128139348763e-01 3.580625921347267138e+01 7.101425936615615164e+00 4.941052329035911406e+00 6.327690260655572274e+00
6.508531614067716298e-01 2.621802826647826024e+01 5.171046585689770936e+00 -4.701857324544015171e+00 4.910029753867674707e+00
1.026149784022795330e+00 1.761073685612675632e+01 2.857861648012324896e+00 -3.881897239667140287e+00 2.858343961128376964e+00
1.618374283943002201e+00 9.130539411520818049e+00 1.803819313338160812e+00 -9.133976591134610468e-01 1.626677534735953889e+00
2.552635519779426598e+00 4.552612766272725153e+00 1.053454055910610698e+00 2.417560640539385464e+00 1.074496071161532340e+00
4.027682380636492532e+00 2.367420415812787837e+00 7.500861115873507234e-01 1.372162811942189697e-01 6.659641249215996206e-01
6.350600015082620509e+00 1.810317284977235985e+00 4.994120209443558278e-01 1.778434024435359695e-01 4.941537144658819103e-01
1.001477743284337230e+01 6.844757193329487066e-01 3.273236541267608990e-01 -2.209019793465782366e-01 3.483777392756881586e-01
1.578907634917266201e+01 1.203900535687588258e+00 2.483834825918965206e-01 2.222462136484510131e-01 1.856846555655307651e-01
2.489305530931924437e+01 8.842752787470160580e-01 1.815621746571715878e-01 2.875901982960027414e-01 1.327499930856886057e-01
