# R [Mpc]	DeltaSigma_t [M_sun / pc^2]	DeltaSigma_t_err [M_sun / pc^2]	DeltaSigma_x [M_sun / pc^2]	DeltaSigma_x_err [M_sun / pc^2]
4.259351770518525482e-02 7.108043319980073704e+01 1.333727562058656986e+02 -1.077933324772927932e+02 1.558638599988004785e+02
6.705751243747605506e-02 2.040434578900695044e+02 1.676093509753694093e+02 1.396463022601766966e+02 2.053433133456157407e+02
1.035185613624209633e-01 1.975962834003749720e+02 6.304205553466471201e+01 1.222773648533360955e+02 5.896984238254540855e+01
1.653779974803903097e-01 2.638211360215800596e+02 4.991659444923888600e+01 -3.483615162794411901e+01 4.901908255407426651e+01
2.622162028844072235e-01 1.330556004084275799e+02 2.578777246610050966e+01 -7.113007328423524456e+00 2.193666893190851042e+01
4.111511392919210417e-01 9.417809012501005839e+01 1.831118688157156527e+01 -2.264626948393906325e+00 1.965038797369687273e+01
6.495568413502097460e-01 8.447863083227373693e+01 1.287085280274038368e+01 1.516685306576784065e+01 1.229946436179121072e+01
1.025959383398719504e+00 5.444778338948982110e+01 7.022190761120910452e+00 -2.168041793896672953e+00 7.780693741686393494e+00
1.617345066149884270e+00 4.008533041350346338e+01 4.667077899651554951e+00 4.415407568423222351e+00 4.661006525854486604e+00
2.553701563805124586e+00 2.202408535254665267e+01 2.916382352668471345e+00 1.624464217492344709e+00 2.798902440570428141e+00
4.025055346823446456e+00 6.968300229121714651e+00 1.863858165983423021e+00 -2.841681266975666809e+00 1.996040787154736540e+00
6.352595704461160508e+00 4.463263429454278786e+00 1.050990845949716146e+00 1.060670350752280999e+00 1.047194811509062351e+00
1.001059025774997657e+01 4.727418484915476782e+00 8.499225441736912856e-01 4.878437993329730327e-02 8.644556966759436856e-01
1.578751799444404469e+01 2.695291415110452782e+00 6.076407789069759868e-01 6.375169144389749576e-01 4.619026643891445127e-01
2.488270779745137418e+01 1.511675381411797137e+00 4.940845787880676632e-01 -4.769616861580199263e-01 4.392963154200048015e-01
