# R [Mpc]	DeltaSigma_t [M_sun / pc^2]	DeltaSigma_t_err [M_sun / pc^2]	DeltaSigma_x [M_sun / pc^2]	DeltaSigma_x_err [M_sun / pc^2]
4.374746750942942047e-02 9.168110419881806195e+01 2.097677847018539978e+02 -2.372198138767481623e+02 1.797767558040712004e+02
6.577685080826832509e-02 2.116147255348994065e+02 9.347178650744753270e+01 1.150376842744312889e+01 5.970889238378703112e+01
1.053226991105386950e-01 2.860525684767961820e+02 5.881049775334459184e+01 5.303725162134754534e+00 5.096139277382106769e+01
1.657688004223782097e-01 1.806670318126458028e+02 3.349248702843787839e+01 1.123353014099818914e+01 2.802759503756836423e+01
2.614280012241513851e-01 1.548509172347035303e+02 1.844733852918715655e+01 -1.355806890014661548e+01 1.619064974033273074e+01
4.132172561801454314e-01 1.284803323601798297e+02 1.345633471361382583e+01 3.343083188667966965e+01 1.201211347543740082e+01
6.507403718360331712e-01 8.776573894806161036e+01 8.429379951274722060e+00 1.944647836248966311e+00 7.294995980676085345e+00
1.026497247787652833e+00 5.076780820471540068e+01 4.415354128948807855e+00 5.353832656083943320e+00 5.042703623436479710e+00
1.619188319078536109e+00 3.508651071615058470e+01 2.884053590440707193e+00 4.810774353787419244e+00 2.859898668163922686e+00
2.553492747930217632e+00 1.602613271447729204e+01 1.794882239804318047e+00 1.415554655976693832e+00 1.987681157742200444e+00
4.023811546804673789e+00 7.604312093636036884e+00 1.310357871848554234e+00 1.347056773567530286e+00 1.288873974935464961e+00
6.348563077709420632e+00 6.057747173882667369e+00 8.176940264093724986e-01 1.804190662073321960e-01 7.800347888063023927e-01
1.001296335917601610e+01 3.351588638878638449e+00 5.573296150925859394e-01 -4.812824110690577806e-01 6.022370898034266062e-01
1.578467515562713785e+01 1.952733209088945543e+00 4.081149434978416091e-01 1.983921884516129108e-01 3.393768290102323615e-01
2.488596045247574295e+01 1.391465042897096493e+00 3.167150420100388608e-01 2.967090782210540234e-01 2.384038765831333895e-01
