# Covariance of gaussian amplitudes
2.825433914584900215e-05 1.173450206791717493e-05 6.536841788527761032e-06 4.896256318886220260e-06 2.056284514437827575e-06 2.110615164647496671e-06 1.384814294226372767e-06 1.089396950669205211e-06 1.379638634145916095e-06 7.499259519457165428e-07 3.987866585646860415e-07
1.173450206791717493e-05 1.653017447061486849e-05 6.428217135134921055e-06 3.880609415071547722e-06 2.099885137185980675e-06 2.107917305223850647e-06 1.370563177021795847e-06 1.111641535566058649e-06 9.821795823424538755e-07 5.685681220378441933e-07 2.270554723978214997e-07
6.536841788527761032e-06 6.428217135134921055e-06 6.327869803323799365e-06 2.709428336333023426e-06 1.440135418542523046e-06 1.320379388062613601e-06 8.246806062766202858e-07 6.320903461440269167e-07 4.914871652145341775e-07 3.616376962990040675e-07 3.590544270442525951e-07
4.896256318886220260e-06 3.880609415071547722e-06 2.709428336333023426e-06 3.118366828092537104e-06 1.447536471421782558e-06 1.363514458548431688e-06 8.573078356941342622e-07 7.371015753132668756e-07 6.197220244147140310e-07 4.624722792899698113e-07 3.824439953098084034e-07
2.056284514437827575e-06 2.099885137185980675e-06 1.440135418542523046e-06 1.447536471421782558e-06 1.489722194402855374e-06 1.075004393924610185e-06 7.457005379968052628e-07 6.187739302558412097e-07 4.593638364235500874e-07 3.544836075420631717e-07 2.500795207331891044e-07
2.110615164647496671e-06 2.107917305223850647e-06 1.320379388062613601e-06 1.363514458548431688e-06 1.075004393924610185e-06 1.366517515307047824e-06 7.095686538245303039e-07 5.596935683117320303e-07 4.137927953910867344e-07 3.093867312937564192e-07 2.229144909024341273e-07
1.384814294226372767e-06 1.370563177021795847e-06 8.246806062766202858e-07 8.573078356941342622e-07 7.457005379968052628e-07 7.095686538245303039e-07 6.642301872212344736e-07 5.023544393325837320e-07 3.803880038252066442e-07 2.906213878234443434e-07 1.816953360800355225e-07
1.089396950669205211e-06 1.111641535566058649e-06 6.320903461440269167e-07 7.371015753132668756e-07 6.187739302558412097e-07 5.596935683117320303e-07 5.023544393325837320e-07 6.021467351356739690e-07 4.211306370836792262e-07 3.387680203718678187e-07 2.068338298968360224e-07
1.379638634145916095e-06 9.821795823424538755e-07 4.914871652145341775e-07 6.197220244147140310e-07 4.593638364235500874e-07 4.137927953910867344e-07 3.803880038252066442e-07 4.211306370836792262e-07 5.108768232084699978e-07 3.301680451424506129e-07 2.105521278670801284e-07
7.499259519457165428e-07 5.685681220378441933e-07 3.616376962990040675e-07 4.624722792899698113e-07 3.544836075420631717e-07 3.093867312937564192e-07 2.906213878234443434e-07 3.387680203718678187e-07 3.301680451424506129e-07 3.459913146837629446e-07 1.995264555582164626e-07
3.987866585646860415e-07 2.270554723978214997e-07 3.590544270442525951e-07 3.824439953098084034e-07 2.500795207331891044e-07 2.229144909024341273e-07 1.816953360800355225e-07 2.068338298968360224e-07 2.105521278670801284e-07 1.995264555582164626e-07 2.997625452578326993e-07
