# Covariance of gaussian amplitudes
7.203447749581680989e-04 2.485440575787026133e-04 1.397986261962229728e-04 9.128767291448533201e-05 6.015121748828973448e-05 6.312846113101032550e-05 4.657950962709556526e-05 2.461895113104586172e-05 1.874329130944282914e-05 9.523710884915114136e-06 -5.440916196857291712e-15
2.485440575787026133e-04 5.664978507648083276e-04 1.919221486158137165e-04 1.360454812062443421e-04 9.876274355510296051e-05 5.827939445624924194e-05 4.519429585488791908e-05 2.917884286876328354e-05 3.859547543667145601e-05 1.826408008204270542e-05 2.972507055078431938e-14
1.397986261962229728e-04 1.919221486158137165e-04 2.759144068964738050e-04 1.146231356630199381e-04 7.234420918595573175e-05 6.071264990111608847e-05 4.015461718991164086e-05 2.493454879371368810e-05 2.173858159800200500e-05 5.897535410951505343e-06 -9.248436912053056874e-16
9.128767291448533201e-05 1.360454812062443421e-04 1.146231356630199381e-04 1.225823596548540888e-04 6.435446672708395655e-05 5.124321249150599607e-05 3.461227636475347648e-05 1.904543514254198209e-05 1.776083320658107458e-05 8.756008587630873126e-06 -4.238145568672853208e-15
6.015121748828973448e-05 9.876274355510296051e-05 7.234420918595573175e-05 6.435446672708395655e-05 7.415789184143257442e-05 4.304501436409960299e-05 2.895571162934961471e-05 1.829866204117309677e-05 1.559779584341091372e-05 7.689322181804100347e-06 4.241652646341981896e-15
6.312846113101032550e-05 5.827939445624924194e-05 6.071264990111608847e-05 5.124321249150599607e-05 4.304501436409960299e-05 4.641310972318569435e-05 2.841407341687443670e-05 1.696867205552073872e-05 1.186298884104302359e-05 6.400638605481724930e-06 1.877554811482867333e-16
4.657950962709556526e-05 4.519429585488791908e-05 4.015461718991164086e-05 3.461227636475347648e-05 2.895571162934961471e-05 2.841407341687443670e-05 2.895468034115205141e-05 1.741788770451762692e-05 1.430649101065075969e-05 7.329584847161934777e-06 3.892229528476553227e-15
2.461895113104586172e-05 2.917884286876328354e-05 2.493454879371368810e-05 1.904543514254198209e-05 1.829866204117309677e-05 1.696867205552073872e-05 1.741788770451762692e-05 1.788201709591462864e-05 1.407227015556594610e-05 6.782481779442305296e-06 5.197820004473968341e-15
1.874329130944282914e-05 3.859547543667145601e-05 2.173858159800200500e-05 1.776083320658107458e-05 1.559779584341091372e-05 1.186298884104302359e-05 1.430649101065075969e-05 1.407227015556594610e-05 1.502242398163457676e-05 6.802888107936304999e-06 5.053979869144823660e-15
9.523710884915114136e-06 1.826408008204270542e-05 5.897535410951505343e-06 8.756008587630873126e-06 7.689322181804100347e-06 6.400638605481724930e-06 7.329584847161934777e-06 6.782481779442305296e-06 6.802888107936304999e-06 5.701083857980461524e-06 6.477749535604276210e-15
-5.440916196857291712e-15 2.972507055078431938e-14 -9.248436912053056874e-16 -4.238145568672853208e-15 4.241652646341981896e-15 1.877554811482867333e-16 3.892229528476553227e-15 5.197820004473968341e-15 5.053979869144823660e-15 6.477749535604276210e-15 3.903577733012529484e-22
