# Covariance of gaussian amplitudes
5.019025859776443709e-04 1.727823369535084574e-04 6.297298800015303734e-05 2.807407191531339810e-05 3.957597676915481657e-05 2.730539604180633116e-05 9.920625702313286777e-06 1.116601872033113360e-05 6.567075014207912262e-06 7.190074672079043012e-06 -1.502538635429255418e-06
1.727823369535084574e-04 2.547290771452820042e-04 5.105363997431045767e-05 3.844220716451194703e-05 2.123742307464121135e-05 1.908179558770965032e-05 1.473651159907891266e-05 1.522205360238219435e-05 1.156274374772786625e-05 5.423782878229576842e-06 -1.351010184373326335e-06
6.297298800015303734e-05 5.105363997431045767e-05 8.032703530636666801e-05 1.861085751314885367e-05 2.103542647256647076e-05 1.157912995324295228e-05 1.233910460399855191e-05 9.750502398548261223e-06 7.818311944622721138e-06 5.079728989366668556e-06 1.911147300596841712e-06
2.807407191531339810e-05 3.844220716451194703e-05 1.861085751314885367e-05 3.406012917813940635e-05 1.499704309221759491e-05 9.183948870659940200e-06 7.338795952618957968e-06 7.830158783564441683e-06 5.946245549472186013e-06 3.775733776350982324e-06 5.156903663996315060e-07
3.957597676915481657e-05 2.123742307464121135e-05 2.103542647256647076e-05 1.499704309221759491e-05 2.076845066807108349e-05 8.417574394131270373e-06 6.855664853937614381e-06 5.817837596364940780e-06 4.460463473501978682e-06 3.437524891816566330e-06 1.050765683397403390e-06
2.730539604180633116e-05 1.908179558770965032e-05 1.157912995324295228e-05 9.183948870659940200e-06 8.417574394131270373e-06 1.060919978516986268e-05 5.820147831455672333e-06 5.020455150830047164e-06 3.424974031027555842e-06 2.461159092419943780e-06 3.982004749094058374e-07
9.920625702313286777e-06 1.473651159907891266e-05 1.233910460399855191e-05 7.338795952618957968e-06 6.855664853937614381e-06 5.820147831455672333e-06 8.125694773912563195e-06 6.072790537018566526e-06 4.644747904291745144e-06 2.827373131572192217e-06 7.338375514656359501e-07
1.116601872033113360e-05 1.522205360238219435e-05 9.750502398548261223e-06 7.830158783564441683e-06 5.817837596364940780e-06 5.020455150830047164e-06 6.072790537018566526e-06 6.561430792477215265e-06 4.720454180588422958e-06 3.068003785932444536e-06 6.231981228468560089e-07
6.567075014207912262e-06 1.156274374772786625e-05 7.818311944622721138e-06 5.946245549472186013e-06 4.460463473501978682e-06 3.424974031027555842e-06 4.644747904291745144e-06 4.720454180588422958e-06 4.766277956408837053e-06 2.951754654031245662e-06 5.496819234209173235e-07
7.190074672079043012e-06 5.423782878229576842e-06 5.079728989366668556e-06 3.775733776350982324e-06 3.437524891816566330e-06 2.461159092419943780e-06 2.827373131572192217e-06 3.068003785932444536e-06 2.951754654031245662e-06 2.664388367418711788e-06 6.471406418685711479e-07
-1.502538635429255418e-06 -1.351010184373326335e-06 1.911147300596841712e-06 5.156903663996315060e-07 1.050765683397403390e-06 3.982004749094058374e-07 7.338375514656359501e-07 6.231981228468560089e-07 5.496819234209173235e-07 6.471406418685711479e-07 8.339580616168458065e-07
