# R [Mpc]	DeltaSigma_t [M_sun / pc^2]	DeltaSigma_t_err [M_sun / pc^2]	DeltaSigma_x [M_sun / pc^2]	DeltaSigma_x_err [M_sun / pc^2]
4.269844525394488749e-02 -2.158599690319201869e+01 1.324222890862981785e+02 2.578633874293369033e+01 2.658102584400476189e+02
6.649000429639187471e-02 8.568777654326810023e+01 1.385215655256576497e+02 2.881690758789869733e+02 1.762025752589654246e+02
1.038428306587008410e-01 2.679085662978049527e+02 1.017865762192296728e+02 5.689548176720433048e+01 1.184462682592897949e+02
1.666986603235031672e-01 2.393178566116969250e+02 7.587708491847044456e+01 7.974812203034910851e+01 5.860925424029084496e+01
2.613545909777000853e-01 2.229202276629211781e+02 3.348851122110057332e+01 -9.867986208014553284e+00 2.925799849462838154e+01
4.124707095656489630e-01 1.283416141686910237e+02 2.282034073936555529e+01 1.256338755964202569e+01 2.019709442176812786e+01
6.503767956200140476e-01 1.064450579736605675e+02 1.320356513241050322e+01 4.473137762729088251e+00 1.394444687522447701e+01
1.027220919981679303e+00 5.741706146444491310e+01 8.969815201207010702e+00 -7.900735934492835177e+00 1.007372509793025550e+01
1.618041019290569427e+00 5.603256467768906646e+01 5.758734526067049941e+00 -3.630144035111258827e+00 5.147785300599873715e+00
2.552903407608214881e+00 2.907939431207810799e+01 3.887937359657918979e+00 -4.821130749384367142e+00 4.048976967513645775e+00
4.025618841122899916e+00 1.100701940591911132e+01 2.297068274893935058e+00 -3.088746729667346536e+00 2.323251980401263683e+00
6.348867685031683195e+00 5.846505096784953892e+00 1.855903613401759689e+00 2.145024326567554596e+00 1.422770850619450744e+00
1.000738211193460181e+01 3.350246223760101394e+00 1.185380225974515644e+00 2.317940291288806895e-02 9.452791891999755558e-01
1.579705396409847751e+01 3.510007429170445281e+00 8.413705005030079898e-01 -1.156994699754380296e+00 6.705365823267733782e-01
2.488091958322892339e+01 1.346800521969721665e+00 4.926922948818392989e-01 -6.193114633641696454e-01 3.748286082105572459e-01
