# R [Mpc]	DeltaSigma_t [M_sun / pc^2]	DeltaSigma_t_err [M_sun / pc^2]	DeltaSigma_x [M_sun / pc^2]	DeltaSigma_x_err [M_sun / pc^2]
4.221138682211004328e-02 1.281402529324855699e+01 6.933510326891422437e+01 -1.751585697351905502e+00 8.212962385211186245e+01
6.651454685550707568e-02 6.015144685232459665e+01 3.950464128571483258e+01 -4.918956144518417517e+01 3.623265220078615556e+01
1.051644128869170108e-01 1.120554326352947072e+02 2.096941380034105507e+01 7.719125401335503511e+00 2.270348624018318873e+01
1.653756474430204682e-01 1.134770211887388029e+02 1.214382284584327998e+01 -1.506746231635674604e+01 1.545921308044668230e+01
2.606982516292492558e-01 7.815807169961571788e+01 7.606763564508448816e+00 -1.192606066560862432e+00 9.708845743694190844e+00
4.120297473814690803e-01 6.372948153813690908e+01 6.577953264288623814e+00 -7.986051601270379718e-01 6.591036524493630644e+00
6.504554301294184215e-01 4.960337725898311589e+01 4.152793136676106833e+00 -2.584821703881974297e-01 5.098175208395408831e+00
1.025638145490672892e+00 3.577796420524340704e+01 2.447729565461918444e+00 4.910129046983283119e-01 2.808217666454421391e+00
1.618572993990331721e+00 2.058663619217433194e+01 1.782165343487101650e+00 1.472470071183938689e+00 1.729208045683412909e+00
2.553791124753706399e+00 8.131993358473900813e+00 1.161126911916495308e+00 1.609257128261007974e+00 1.126835309032045096e+00
4.027311135116661944e+00 4.898055529268003916e+00 8.498850435378642043e-01 6.004613302554839827e-01 8.204137359377230432e-01
6.349919629863539861e+00 2.724836861943945809e+00 5.162800677808456751e-01 -2.649207964932710491e-01 4.464497134417926838e-01
1.000980414113012351e+01 2.088065455509686696e+00 3.507522652870267987e-01 2.606098326518688224e-01 2.873378156175397380e-01
1.578478599994694598e+01 1.212509408679263156e+00 2.594653492291835728e-01 -1.267799497933737862e-01 2.041599564967385427e-01
2.487216971807909971e+01 1.354271461414857436e+00 2.428458066292304429e-01 -1.545482785222531130e-01 1.361523072178842664e-01
