# Covariance of gaussian amplitudes
2.780951312588183621e-05 1.592890548018569805e-05 1.118325192963123578e-05 7.988068362428023557e-06 6.416253851113525574e-06 5.107580775861739403e-06 5.344207042886172155e-06 4.565880263102866925e-06 3.973948774680302432e-06 2.066897780340934213e-36 3.676833714762926594e-29
1.592890548018569805e-05 1.505605290559023235e-05 9.429536862560562363e-06 7.250178005688071331e-06 5.792725671582711324e-06 4.917859990395538005e-06 4.909885733518060611e-06 4.266819165171514347e-06 3.965679613039965183e-06 1.047198676840997578e-36 1.883736734383633418e-29
1.118325192963123578e-05 9.429536862560562363e-06 8.398965584704137704e-06 6.141491656078607831e-06 5.145292540836414688e-06 4.354907338156111298e-06 4.303100733594171958e-06 4.001592218433572746e-06 3.797026039604990250e-06 6.157323769593551098e-37 2.815564751080223462e-29
7.988068362428023557e-06 7.250178005688071331e-06 6.141491656078607831e-06 5.729645479128493703e-06 4.562483223122232533e-06 3.817199872256568841e-06 3.787082530158058538e-06 3.450903398714143333e-06 3.333283848180847658e-06 9.109763073786159307e-37 1.459026528179897877e-29
6.416253851113525574e-06 5.792725671582711324e-06 5.145292540836414688e-06 4.562483223122232533e-06 4.414203914317831780e-06 3.640370792667053951e-06 3.567818587941372662e-06 3.304977854157284743e-06 3.202591343039422277e-06 1.090748414454792729e-36 1.941358677913313353e-29
5.107580775861739403e-06 4.917859990395538005e-06 4.354907338156111298e-06 3.817199872256568841e-06 3.640370792667053951e-06 3.612369938348603537e-06 3.371377006042600512e-06 3.185784197238164291e-06 3.061852245178184129e-06 7.283038397414507501e-37 1.313353262087463714e-29
5.344207042886172155e-06 4.909885733518060611e-06 4.303100733594171958e-06 3.787082530158058538e-06 3.567818587941372662e-06 3.371377006042600512e-06 3.614922924184979759e-06 3.234770787343738619e-06 3.178611417261007443e-06 5.262522419976859123e-37 1.624113240118690211e-29
4.565880263102866925e-06 4.266819165171514347e-06 4.001592218433572746e-06 3.450903398714143333e-06 3.304977854157284743e-06 3.185784197238164291e-06 3.234770787343738619e-06 3.330996082191627160e-06 3.118218057252903522e-06 6.397781604654939557e-37 1.541653518715627718e-29
3.973948774680302432e-06 3.965679613039965183e-06 3.797026039604990250e-06 3.333283848180847658e-06 3.202591343039422277e-06 3.061852245178184129e-06 3.178611417261007443e-06 3.118218057252903522e-06 3.507883779107595246e-06 4.653344382629911357e-37 1.586765397434389047e-29
2.066897780340934213e-36 1.047198676840997578e-36 6.157323769593551098e-37 9.109763073786159307e-37 1.090748414454792729e-36 7.283038397414507501e-37 5.262522419976859123e-37 6.397781604654939557e-37 4.653344382629911357e-37 1.030394757333028892e-65 5.454579227852115476e-59
3.676833714762926594e-29 1.883736734383633418e-29 2.815564751080223462e-29 1.459026528179897877e-29 1.941358677913313353e-29 1.313353262087463714e-29 1.624113240118690211e-29 1.541653518715627718e-29 1.586765397434389047e-29 5.454579227852115476e-59 2.849749987749136308e-51
