1.109175803114798546e-04 1.192968932195402067e-04 8.716267755971360688e-05 4.984883617045100275e-05 2.322264182217796384e-05 1.172788359177179637e-05 1.480983393722242221e-06 2.033448166122159520e-07 9.412005014997200854e-08 4.602672001633364327e-08 2.246540695183681693e-08 9.787426072081132706e-09 3.338934257903206460e-09 7.973228421913774550e-10 1.198001143160238268e-10
1.192968932195402067e-04 2.015411104611383784e-04 1.958236816704537250e-04 1.215741449808398862e-04 5.846084225023433841e-05 2.913345054739786927e-05 3.789364188639482549e-06 5.118291579630567780e-07 2.363306539129878417e-07 1.156120438608950653e-07 5.643251855074784179e-08 2.458527027663303435e-08 8.386672109934909615e-09 2.002393075475578288e-09 3.001251015867823433e-10
8.716267755971360688e-05 1.958236816704537250e-04 3.244372710882953773e-04 2.775051860540033604e-04 1.464334213844495900e-04 7.135672611289333573e-05 9.977389945301329239e-06 1.293655643867117927e-06 5.934020991904396853e-07 2.903784586043012583e-07 1.417456999716176212e-07 6.175902997117542278e-08 2.106581684640374645e-08 5.029592751983059068e-09 7.532481475397226897e-10
4.984883617045100275e-05 1.215741449808398862e-04 2.775051860540033604e-04 4.547841333610797899e-04 3.512550928209819362e-04 1.699028954907037933e-04 2.786779991842870555e-05 3.313946016655088716e-06 1.489219517520180124e-06 7.292597057284210132e-07 3.559591040378473889e-07 1.551387334517683655e-07 5.291622231972014980e-08 1.263156782832776929e-08 1.892939144395001440e-09
2.322264182217796384e-05 5.846084225023433841e-05 1.464334213844495900e-04 3.512550928209819362e-04 5.910640701658639818e-04 3.842331770887426963e-04 8.331977929450260585e-05 8.844159137178900411e-06 3.732582412770702782e-06 1.830601385746221139e-06 8.936374413561758539e-07 3.896848668194684325e-07 1.329234588638301654e-07 3.172961538829287315e-08 4.755593946173470068e-09
1.172788359177179637e-05 2.913345054739786927e-05 7.135672611289333573e-05 1.699028954907037933e-04 3.842331770887426963e-04 5.949644462801801465e-04 2.513012877877365109e-04 2.780688457214873564e-05 9.327942409299229718e-06 4.588025300258233062e-06 2.242312809060227316e-06 9.786298391149251860e-07 3.338946718289697421e-07 7.972895029662213962e-08 1.195247064217901598e-08
1.480983393722242221e-06 3.789364188639482549e-06 9.977389945301329239e-06 2.786779991842870555e-05 8.331977929450260585e-05 2.513012877877365109e-04 4.409240668081246609e-04 1.245991972719879203e-04 2.334561661777801434e-05 1.145189048940306413e-05 5.617013490987247589e-06 2.456483466144478473e-06 8.389006500467533102e-07 2.004041562385376160e-07 3.004799905679549982e-08
2.033448166122159520e-07 5.118291579630567780e-07 1.293655643867117927e-06 3.313946016655088716e-06 8.844159137178900411e-06 2.780688457214873564e-05 1.245991972719879203e-04 2.870119693061931924e-04 7.771777293704791774e-05 2.829525457992490285e-05 1.400689903743269693e-05 6.159059484757901388e-06 2.108802732591678978e-06 5.042006538447190797e-07 7.557124838693666280e-08
9.412005014997200854e-08 2.363306539129878417e-07 5.934020991904396853e-07 1.489219517520180124e-06 3.732582412770702782e-06 9.327942409299229718e-06 2.334561661777801434e-05 7.771777293704791774e-05 1.948017176717247085e-04 7.342964669867828255e-05 3.451559925675703420e-05 1.539436119463034582e-05 5.307053397589958249e-06 1.271523159642938100e-06 1.905127894019064221e-07
4.602672001633364327e-08 1.156120438608950653e-07 2.903784586043012583e-07 7.292597057284210132e-07 1.830601385746221139e-06 4.588025300258233062e-06 1.145189048940306413e-05 2.829525457992490285e-05 7.342964669867828255e-05 1.600603907765305283e-04 8.340250850672159240e-05 3.812295218811199353e-05 1.338870758787901598e-05 3.225592415775322495e-06 4.829553679470252465e-07
2.246540695183681693e-08 5.643251855074784179e-08 1.417456999716176212e-07 3.559591040378473889e-07 8.936374413561758539e-07 2.242312809060227316e-06 5.617013490987247589e-06 1.400689903743269693e-05 3.451559925675703420e-05 8.340250850672159240e-05 1.574371403027909142e-04 9.151209564217500730e-05 3.390209245851487889e-05 8.301633219256166236e-06 1.241512502288542754e-06
9.787426072081132706e-09 2.458527027663303435e-08 6.175902997117542278e-08 1.551387334517683655e-07 3.896848668194684325e-07 9.786298391149251860e-07 2.456483466144478473e-06 6.159059484757901388e-06 1.539436119463034582e-05 3.812295218811199353e-05 9.151209564217500730e-05 1.596239770438702746e-04 8.495881079974262125e-05 2.209064630394142950e-05 3.305497269642571574e-06
3.338934257903206460e-09 8.386672109934909615e-09 2.106581684640374645e-08 5.291622231972014980e-08 1.329234588638301654e-07 3.338946718289697421e-07 8.389006500467533102e-07 2.108802732591678978e-06 5.307053397589958249e-06 1.338870758787901598e-05 3.390209245851487889e-05 8.495881079974262125e-05 1.456660602987799370e-04 6.200734063599088136e-05 9.606741962246820562e-06
7.973228421913774550e-10 2.002393075475578288e-09 5.029592751983059068e-09 1.263156782832776929e-08 3.172961538829287315e-08 7.972895029662213962e-08 2.004041562385376160e-07 5.042006538447190797e-07 1.271523159642938100e-06 3.225592415775322495e-06 8.301633219256166236e-06 2.209064630394142950e-05 6.200734063599088136e-05 1.122046301604895569e-04 3.374844499973228345e-05
1.198001143160238268e-10 3.001251015867823433e-10 7.532481475397226897e-10 1.892939144395001440e-09 4.755593946173470068e-09 1.195247064217901598e-08 3.004799905679549982e-08 7.557124838693666280e-08 1.905127894019064221e-07 4.829553679470252465e-07 1.241512502288542754e-06 3.305497269642571574e-06 9.606741962246820562e-06 3.374844499973228345e-05 7.040251647388231918e-05
