#rp, DS (with h) 
0.125892 207.261 
0.199526 187.656 
0.316228 158.36 
0.501187 124.068 
0.794328 91.3071 
1.25892 63.0029 
1.99526 38.5395 
3.16228 20.3029 
5.01187 9.93248 
7.94328 5.20198 
12.5892 2.96606 
19.9526 1.84889 
31.6228 1.18681 
50.1187 0.684836 
79.4328 0.384667 
