1.047920667627246167e-03 9.134142246994537929e-04 6.723169558177480342e-04 4.726732595819620512e-04 3.218112200180948609e-04 2.123880299391924691e-04 1.353883030788030064e-04 8.285498980828544062e-05 4.832083062247221602e-05 2.665606126663997525e-05 1.383469757667493826e-05 6.759362921038626919e-06 3.148921170374830679e-06 1.442437501151929049e-06 6.782687958264277271e-07 3.387016222837597328e-07 1.819491783783699028e-07 1.047024621224097093e-07 6.365508691963480553e-08 3.999909186690991764e-08 2.565129514940418824e-08 1.663614592952817013e-08 1.068946017274456103e-08 6.788587828522149270e-09 4.235410642715510613e-09 2.536657418978790827e-09 1.460366215828334929e-09 7.032644107626774911e-10 3.158503891301931992e-10 3.607377073034830421e-10
9.134142246994537929e-04 1.162026851262766038e-03 1.004770593281260156e-03 7.295362711635419543e-04 5.035507991785825388e-04 3.346681908807010988e-04 2.141526085850538037e-04 1.313336577104958999e-04 7.667943110991452013e-05 4.232210365204735271e-05 2.196848291420750728e-05 1.073199280375896032e-05 4.998005333299925066e-06 2.288447651959706259e-06 1.075618187402073974e-06 5.369900684389614591e-07 2.883837968417295131e-07 1.659674643933129021e-07 1.008406688228132143e-07 6.342821772057407510e-08 4.066539738316240590e-08 2.635497983422360218e-08 1.692658872113687626e-08 1.077538544698733888e-08 6.730477663737892315e-09 3.997429768910071595e-09 2.263729822246571696e-09 1.232715191719015457e-09 5.217925197480355858e-10 1.954247522176357546e-10
6.723169558177480342e-04 1.004770593281260156e-03 1.277843523496939668e-03 1.092980888362164336e-03 7.791817569539385415e-04 5.249382160553404692e-04 3.382042264849803906e-04 2.081606511066023491e-04 1.217633387514381209e-04 6.726369238628171422e-05 3.492318024485012331e-05 1.705719187477728983e-05 7.939695199825544178e-06 3.632851228785686675e-06 1.706356306554561558e-06 8.514487105894096730e-07 4.571302024561459390e-07 2.630770198522582769e-07 1.597894708055723653e-07 1.005667376578569682e-07 6.446463575866377466e-08 4.173551390199131444e-08 2.684871311885028540e-08 1.705692785745086854e-08 1.068076016210380663e-08 6.357874162625220639e-09 3.561554108184068768e-09 1.896315585973172202e-09 9.602886739321755811e-10 3.337957558947350433e-10
4.726732595819620512e-04 7.295362711635419543e-04 1.092980888362164336e-03 1.389725899297432603e-03 1.171658230615236227e-03 8.153319339506095347e-04 5.323569856075230020e-04 3.297983167538915783e-04 1.935428548603175146e-04 1.070731639510690664e-04 5.561464774747733265e-05 2.715517039894586225e-05 1.262995805104678562e-05 5.772561242383313982e-06 2.708456841962349306e-06 1.350455169517943001e-06 7.247524393208278980e-07 4.169766084702433601e-07 2.532735923866121458e-07 1.593930267197499333e-07 1.022029256952665051e-07 6.608676938394155636e-08 4.257057318930809578e-08 2.705659014232306865e-08 1.689191939765381214e-08 1.009679181036862542e-08 5.669906835681083953e-09 2.975843687679999537e-09 1.456416187507012058e-09 6.799588206667649731e-10
3.218112200180948609e-04 5.035507991785825388e-04 7.791817569539385415e-04 1.171658230615236227e-03 1.489914086576376662e-03 1.232742299615922346e-03 8.314074674760618113e-04 5.217653251528590538e-04 3.080289242590272358e-04 1.708558113417841249e-04 8.880982049913054856e-05 4.334452695072535448e-05 2.013446015067532895e-05 9.186536000771600627e-06 4.302888750754347191e-06 2.142839158496576036e-06 1.149225444170525009e-06 6.609926779141512172e-07 4.014705017253133849e-07 2.525907125990297497e-07 1.620201296012489824e-07 1.046762006946106535e-07 6.748214744690117286e-08 4.291181426128154768e-08 2.676766164589255928e-08 1.597179704793861761e-08 9.009871933274901667e-09 4.744756235922729011e-09 2.273565961829325881e-09 1.004334749078121734e-09
2.123880299391924691e-04 3.346681908807010988e-04 5.249382160553404692e-04 8.153319339506095347e-04 1.232742299615922346e-03 1.568868035677243450e-03 1.267279202588300797e-03 8.213694626842419017e-04 4.908329287480686512e-04 2.736099281329512070e-04 1.424290194070650269e-04 6.947289167465284417e-05 3.220884779446569384e-05 1.465526327102049774e-05 6.845653786168922319e-06 3.402536306047149050e-06 1.822865153752915580e-06 1.047908626666797157e-06 6.363098784599410004e-07 4.003330497265962255e-07 2.567851232984944658e-07 1.658658277630576167e-07 1.069618066794140072e-07 6.805729843373222789e-08 4.239162275029572174e-08 2.532916920781818924e-08 1.424879446055705691e-08 7.545619433142231662e-09 3.633061221613193191e-09 1.553900383774872658e-09
1.353883030788030064e-04 2.141526085850538037e-04 3.382042264849803906e-04 5.323569856075230020e-04 8.314074674760618113e-04 1.267279202588300797e-03 1.616352368598691436e-03 1.266967883440255115e-03 7.814697037606393049e-04 4.403094114428880083e-04 2.299339295264766591e-04 1.120828778898813160e-04 5.180852011566035515e-05 2.347122645806460394e-05 1.091603791269364678e-05 5.408806011825245235e-06 2.892733396296441918e-06 1.661595876509790986e-06 1.008625321988340933e-06 6.345089265558909981e-07 4.069271698880786873e-07 2.629130303766941296e-07 1.695010647895471744e-07 1.079333422085605163e-07 6.712702742402987634e-08 4.014250546979809767e-08 2.261341755060403903e-08 1.191883809903725480e-08 5.783003628222401504e-09 2.498974115586307204e-09
8.285498980828544062e-05 1.313336577104958999e-04 2.081606511066023491e-04 3.297983167538915783e-04 5.217653251528590538e-04 8.213694626842419017e-04 1.266967883440255115e-03 1.623338870976824728e-03 1.226336624652962998e-03 7.121221398602971004e-04 3.748518740890821946e-04 1.826969338699283962e-04 8.407330522491495621e-05 3.782950168876112460e-05 1.747157256106419285e-05 8.613688712278847408e-06 4.594064142018225960e-06 2.635403738839315638e-06 1.598893100788659263e-06 1.005651816639967781e-06 6.449525507906296590e-07 4.167115758708683217e-07 2.686087480178635865e-07 1.711103101857047883e-07 1.063388436396315664e-07 6.360063969319743291e-08 3.587461381242639150e-08 1.890592818522141677e-08 9.114321458162243224e-09 3.994042619230737003e-09
4.832083062247221602e-05 7.667943110991452013e-05 1.217633387514381209e-04 1.935428548603175146e-04 3.080289242590272358e-04 4.908329287480686512e-04 7.814697037606393049e-04 1.226336624652962998e-03 1.584414784028848272e-03 1.144982138629005095e-03 6.190715080844075638e-04 3.025782462522753685e-04 1.383805499509147636e-04 6.160692503690472037e-05 2.813622453478442146e-05 1.375853953936934112e-05 7.305156907604031495e-06 4.181796493317040423e-06 2.534937339416481966e-06 1.593933274169940112e-06 1.022145093907262620e-06 6.603868505025335381e-07 4.257370890002709722e-07 2.711655479156513036e-07 1.685261633145850377e-07 1.007739172982238924e-07 5.690869690076182796e-08 2.995344892599570860e-08 1.445800016765965794e-08 6.283119105668345966e-09
2.665606126663997525e-05 4.232210365204735271e-05 6.726369238628171422e-05 1.070731639510690664e-04 1.708558113417841249e-04 2.736099281329512070e-04 4.403094114428880083e-04 7.121221398602971004e-04 1.144982138629005095e-03 1.499933019634429234e-03 1.028905035706606822e-03 5.129336743814535970e-04 2.330208903484267552e-04 1.020723562649779353e-04 4.578169495024902731e-05 2.208657402802975862e-05 1.164022595223147893e-05 6.640473174349767521e-06 4.019779151016508147e-06 2.526406328412831732e-06 1.619929240568916373e-06 1.046596521204061296e-06 6.747118095612659831e-07 4.297042547310190953e-07 2.671392532457732125e-07 1.596796523928939490e-07 9.026647586411670015e-08 4.744200353000937978e-08 2.290285636318529507e-08 9.992895244702145817e-09
