1.048069975638473870e-03 9.135443681974591418e-04 6.724127477137273583e-04 4.727406061918045747e-04 3.218570717650219223e-04 2.124182910413335281e-04 1.354075932396908916e-04 8.286679500893727891e-05 4.832771538707701035e-05 2.665985922923186228e-05 1.383666874800968978e-05 6.760325996838239217e-06 3.149369829488054460e-06 1.442643020024942105e-06 6.783654357421302622e-07 3.387498805796253612e-07 1.819751025449673525e-07 1.047173801566397111e-07 6.366415651309346717e-08 4.000479094799690464e-08 2.565494995265644772e-08 1.663851625195801570e-08 1.069098320983008951e-08 6.789555068294218780e-09 4.236014105133357357e-09 2.537018842592325098e-09 1.460574289189318472e-09 7.033646120601426364e-10 3.158953915763729864e-10 3.607891053065134780e-10
9.135443681974591418e-04 1.162192417152928346e-03 1.004913753258592076e-03 7.296402156825605029e-04 5.036225452283550966e-04 3.347158744922045306e-04 2.141831211048225464e-04 1.313523701644495197e-04 7.669035641534538374e-05 4.232813371646201454e-05 2.197161298940779580e-05 1.073352190090489552e-05 4.998717450409043729e-06 2.288773710580614547e-06 1.075771441763175617e-06 5.370665789245795600e-07 2.884248858406457596e-07 1.659911114811154547e-07 1.008550366277222309e-07 6.343725498965013032e-08 4.067119139963386223e-08 2.635873489865413862e-08 1.692900042593177708e-08 1.077692072672841154e-08 6.731436623958495061e-09 3.997999323750671732e-09 2.264052359064637834e-09 1.232890829302440497e-09 5.218668648829301325e-10 1.954525963875228534e-10
6.724127477137273583e-04 1.004913753258592076e-03 1.278025590976900354e-03 1.093136616565446246e-03 7.792927749747768484e-04 5.250130093898721902e-04 3.382524139117630861e-04 2.081903098906999039e-04 1.217806876238394900e-04 6.727327613479275694e-05 3.492815610871955368e-05 1.705962218794375841e-05 7.940826449677428124e-06 3.633368838380405941e-06 1.706599428648099145e-06 8.515700252247342847e-07 4.571953344871372301e-07 2.631145031349592494e-07 1.598122376512297023e-07 1.005810664329817826e-07 6.447382069685325895e-08 4.174146038894482793e-08 2.685253853052855545e-08 1.705935813300000733e-08 1.068228195960952825e-08 6.358780034201333635e-09 3.562061559346365936e-09 1.896585773514596061e-09 9.604254961139881735e-10 3.338433152014722863e-10
4.727406061918045747e-04 7.296402156825605029e-04 1.093136616565446246e-03 1.389923907807605503e-03 1.171825168786851503e-03 8.154481026581360910e-04 5.324328359702836660e-04 3.298453065044537592e-04 1.935704308969768504e-04 1.070884197635167944e-04 5.562257173705673627e-05 2.715903947473766593e-05 1.263175757077831565e-05 5.773383718421261758e-06 2.708842743602677018e-06 1.350647582724250708e-06 7.248557022382320068e-07 4.170360194066451050e-07 2.533096788744000852e-07 1.594157370799502240e-07 1.022174875948918996e-07 6.609618544415495529e-08 4.257663865572760649e-08 2.706044517237401885e-08 1.689432616275445951e-08 1.009823040391064307e-08 5.670714685492272800e-09 2.976267686668152008e-09 1.456623698066914500e-09 6.800557013776459435e-10
3.218570717650219223e-04 5.036225452283550966e-04 7.792927749747768484e-04 1.171825168786851503e-03 1.490126369925716182e-03 1.232917941061690203e-03 8.315259266298162316e-04 5.218396664130639084e-04 3.080728123008442108e-04 1.708801549225400103e-04 8.882247414561908634e-05 4.335070269027943454e-05 2.013732891383182325e-05 9.187844900827419234e-06 4.303501827470701634e-06 2.143144470781197339e-06 1.149389186112844597e-06 6.610868563240467239e-07 4.015277033475654664e-07 2.526267017899274718e-07 1.620432142717563061e-07 1.046911149871055259e-07 6.749176232094650451e-08 4.291792834781823542e-08 2.677147550933570896e-08 1.597407271376581698e-08 9.011155662188115475e-09 4.745432270034116858e-09 2.273889900103125291e-09 1.004477846956245386e-09
2.124182910413335281e-04 3.347158744922045306e-04 5.250130093898721902e-04 8.154481026581360910e-04 1.232917941061690203e-03 1.569091568405933754e-03 1.267459764861051091e-03 8.214864916204435343e-04 4.909028627523309317e-04 2.736489121471839901e-04 1.424493127310595859e-04 6.948279019045715819e-05 3.221343691953659321e-05 1.465735135677033897e-05 6.846629156713599113e-06 3.403021100311334750e-06 1.823124876057525808e-06 1.048057932962427255e-06 6.364005400581065738e-07 4.003900892843905238e-07 2.568217101101273082e-07 1.658894603696461428e-07 1.069770466256484196e-07 6.806699525544074998e-08 4.239766271980966233e-08 2.533277811448189402e-08 1.425082463252430993e-08 7.546694534975643006e-09 3.633578861127716905e-09 1.554121783908583981e-09
1.354075932396908916e-04 2.141831211048225464e-04 3.382524139117630861e-04 5.324328359702836660e-04 8.315259266298162316e-04 1.267459764861051091e-03 1.616582666907575259e-03 1.267148401356171013e-03 7.815810477687380178e-04 4.403721468431700202e-04 2.299666905729871001e-04 1.120988474876833258e-04 5.181590180717773886e-05 2.347457064455866430e-05 1.091759323263493197e-05 5.409576659922647560e-06 2.893145553708498013e-06 1.661832621125535342e-06 1.008769031188430716e-06 6.345993315539578931e-07 4.069851489778397112e-07 2.629504902941327066e-07 1.695252153456594716e-07 1.079487205794315614e-07 6.713659170048123859e-08 4.014822498449275787e-08 2.261663951626034841e-08 1.192053629821177193e-08 5.783827592094195169e-09 2.499330170072889940e-09
8.286679500893727891e-05 1.313523701644495197e-04 2.081903098906999039e-04 3.298453065044537592e-04 5.218396664130639084e-04 8.214864916204435343e-04 1.267148401356171013e-03 1.623570164724397278e-03 1.226511353416484019e-03 7.122236032093256976e-04 3.749052830822953734e-04 1.827229645769238306e-04 8.408528401146645001e-05 3.783489164607122408e-05 1.747406191529941104e-05 8.614915992902925983e-06 4.594718705480612224e-06 2.635779231854372459e-06 1.599120911496491973e-06 1.005795102174234876e-06 6.450444437990137308e-07 4.167709490453578670e-07 2.686470194626437837e-07 1.711346900275226587e-07 1.063539948259287561e-07 6.360970152900105912e-08 3.587972523679986198e-08 1.890862190682166026e-08 9.115620069071099854e-09 3.994611691469359803e-09
4.832771538707701035e-05 7.669035641534538374e-05 1.217806876238394900e-04 1.935704308969768504e-04 3.080728123008442108e-04 4.909028627523309317e-04 7.815810477687380178e-04 1.226511353416484019e-03 1.584640531862315915e-03 1.145145275984046137e-03 6.191597135550458734e-04 3.026213576800620975e-04 1.384002664479207776e-04 6.161570280772206594e-05 2.814023339142644303e-05 1.376049985968694904e-05 7.306197748273814742e-06 4.182392316776816929e-06 2.535298517952630551e-06 1.594160378200375355e-06 1.022290729407995099e-06 6.604809425939838376e-07 4.257977481322337524e-07 2.712041836539504368e-07 1.685501749664799516e-07 1.007882755923581258e-07 5.691680526680365237e-08 2.995771670124510866e-08 1.446006014731079638e-08 6.284014326124380226e-09
2.665985922923186228e-05 4.232813371646201454e-05 6.727327613479275694e-05 1.070884197635167944e-04 1.708801549225400103e-04 2.736489121471839901e-04 4.403721468431700202e-04 7.122236032093256976e-04 1.145145275984046137e-03 1.500146730483976204e-03 1.029051634365617338e-03 5.130067573057431676e-04 2.330540912259238505e-04 1.020868995610365795e-04 4.578821793813813356e-05 2.208972092888285326e-05 1.164188445467433226e-05 6.641419310707128106e-06 4.020351890202929028e-06 2.526766291448302675e-06 1.620160048511451714e-06 1.046745640550558749e-06 6.748079426766334148e-07 4.297654791057949721e-07 2.671773153165531947e-07 1.597024035915951428e-07 9.027933705524329245e-08 4.744876307909991780e-08 2.290611956815933851e-08 9.994319035034271147e-09
