1.822896751251316161e+01 1.142569691623611661e+01 7.517108279476859778e+00 5.058976359303321679e+00 2.570981808584554162e+00 1.007456994592282218e+00 4.592008271806766739e-01 3.746712706623105960e-01 1.047060535436724477e-01 9.009948668558427631e-03 1.464139695959857518e-02 3.198157316692835667e-03 2.736934564356264046e-02 -4.987298880664472588e-04 7.686906951386998123e-03
1.142569691623611661e+01 1.038729287626738262e+01 6.962090222040362875e+00 4.554390819737862195e+00 2.354044616603251594e+00 1.030609507211788900e+00 5.004130755053108892e-01 3.185140063138776623e-01 1.152879807785304467e-01 3.061239099963693200e-02 3.695797133170659193e-02 1.034205482099075438e-02 1.022241305342537487e-02 -2.662233479074585085e-03 2.990864185238429392e-03
7.517108279476859778e+00 6.962090222040362875e+00 6.168055967140913864e+00 4.337679819756710131e+00 2.280232938646026053e+00 1.004152026905051009e+00 4.878791432770935299e-01 3.010296542464877545e-01 1.016204812554907660e-01 3.823088445000148716e-02 3.297927671912660036e-02 1.235804089937475722e-03 1.028201704945692560e-02 4.393346332005625479e-03 4.984721121978887177e-03
5.058976359303321679e+00 4.554390819737862195e+00 4.337679819756710131e+00 3.820240307768384191e+00 2.159130625091176370e+00 9.950351355386138907e-01 4.620737028752631148e-01 2.566626837034428066e-01 8.188185782470952523e-02 3.752378217476610989e-02 2.899412969027733225e-02 5.708726730765731686e-03 1.059926252125291748e-02 1.946996092066393238e-03 6.531243891742553008e-03
2.570981808584554162e+00 2.354044616603251594e+00 2.280232938646026053e+00 2.159130625091176370e+00 1.583649910467467725e+00 8.352136492037001148e-01 3.833694549822688757e-01 1.968768497533511241e-01 6.842481264491918902e-02 3.253143260943598680e-02 2.481501222060520165e-02 8.240473808974416864e-03 4.865161924024688153e-03 1.764637236957949029e-03 7.519719685181617402e-03
1.007456994592282218e+00 1.030609507211788900e+00 1.004152026905051009e+00 9.950351355386138907e-01 8.352136492037001148e-01 6.656781736608172739e-01 3.268867568202566409e-01 1.447810183202949685e-01 5.530285410458258416e-02 2.900346207292453168e-02 2.205323126258662558e-02 1.009016246386756736e-02 4.161261584423260086e-03 2.284465314466427137e-03 3.819622232714834330e-03
4.592008271806766739e-01 5.004130755053108892e-01 4.878791432770935299e-01 4.620737028752631148e-01 3.833694549822688757e-01 3.268867568202566409e-01 2.481495281478945103e-01 1.202016215308454455e-01 4.671479965737424661e-02 1.893581514725603196e-02 1.182006905632959973e-02 4.330307854851144118e-03 1.417848658482137071e-03 8.914235170946421902e-04 2.139934566532757359e-03
3.746712706623105960e-01 3.185140063138776623e-01 3.010296542464877545e-01 2.566626837034428066e-01 1.968768497533511241e-01 1.447810183202949685e-01 1.202016215308454455e-01 9.927990853262019799e-02 4.354424639943328679e-02 1.299245306969733574e-02 6.184889650279923497e-03 3.070286476747801589e-03 2.521504182996298603e-03 1.962445975588120433e-03 1.545794811002133579e-03
1.047060535436724477e-01 1.152879807785304467e-01 1.016204812554907660e-01 8.188185782470952523e-02 6.842481264491918902e-02 5.530285410458258416e-02 4.671479965737424661e-02 4.354424639943328679e-02 3.573310587339800781e-02 1.230884313348784738e-02 3.293079489307992099e-03 2.269058284274971631e-03 1.859917082388584013e-03 1.218318368270889830e-03 7.020016653744144772e-04
9.009948668558427631e-03 3.061239099963693200e-02 3.823088445000148716e-02 3.752378217476610989e-02 3.253143260943598680e-02 2.900346207292453168e-02 1.893581514725603196e-02 1.299245306969733574e-02 1.230884313348784738e-02 1.287360490608244201e-02 4.559862420883015535e-03 1.963831987793147708e-03 1.080986833186112911e-03 2.663210334876239425e-04 1.455050064536900505e-04
1.464139695959857518e-02 3.695797133170659193e-02 3.297927671912660036e-02 2.899412969027733225e-02 2.481501222060520165e-02 2.205323126258662558e-02 1.182006905632959973e-02 6.184889650279923497e-03 3.293079489307992099e-03 4.559862420883015535e-03 7.890739397862625570e-03 3.444818961307819470e-03 1.309674802504244952e-03 8.842306678625292326e-04 1.400418438944760105e-04
3.198157316692835667e-03 1.034205482099075438e-02 1.235804089937475722e-03 5.708726730765731686e-03 8.240473808974416864e-03 1.009016246386756736e-02 4.330307854851144118e-03 3.070286476747801589e-03 2.269058284274971631e-03 1.963831987793147708e-03 3.444818961307819470e-03 6.034126369662146279e-03 3.075846538209709574e-03 1.039450642930828290e-03 1.355611482314852988e-04
2.736934564356264046e-02 1.022241305342537487e-02 1.028201704945692560e-02 1.059926252125291748e-02 4.865161924024688153e-03 4.161261584423260086e-03 1.417848658482137071e-03 2.521504182996298603e-03 1.859917082388584013e-03 1.080986833186112911e-03 1.309674802504244952e-03 3.075846538209709574e-03 3.998297136293496069e-03 1.724216813976117615e-03 2.814287392071252694e-04
-4.987298880664472588e-04 -2.662233479074585085e-03 4.393346332005625479e-03 1.946996092066393238e-03 1.764637236957949029e-03 2.284465314466427137e-03 8.914235170946421902e-04 1.962445975588120433e-03 1.218318368270889830e-03 2.663210334876239425e-04 8.842306678625292326e-04 1.039450642930828290e-03 1.724216813976117615e-03 2.201323603381234121e-03 4.648626567016193216e-04
7.686906951386998123e-03 2.990864185238429392e-03 4.984721121978887177e-03 6.531243891742553008e-03 7.519719685181617402e-03 3.819622232714834330e-03 2.139934566532757359e-03 1.545794811002133579e-03 7.020016653744144772e-04 1.455050064536900505e-04 1.400418438944760105e-04 1.355611482314852988e-04 2.814287392071252694e-04 4.648626567016193216e-04 1.199472539128308441e-03
